,Material,Colour,Weight,Volume,Length,Width,Height,Functionality,Button,Lip,Fillability,Movability,Washability,Dismountability,Shape,Handle,name
266,plastic,blue,1.05kg,2L,28.6,7.62,7.62,container,0,1,1,1,1,1,cylindrical,1,bottle
267,plastic,other,140g,500ml,7,7,11,container,0,1,1,1,1,1,cylindrical,0,bottle
268,plastic,grey,260g,1000ml,28.7,7.7,7.7,container,0,1,1,1,1,1,cylindrical,0,bottle
269,plastic,black,254.01g,2.5L,15.24,15.24,25.4,container,0,1,1,1,1,1,cylindrical,1,bottle
270,plastic,red,150g,1000ml,7.8,7.8,28.6,container,0,1,1,1,1,1,cylindrical,1,bottle
271,metal,green,470g,1000ml,33.4,9.9,9.7,container,0,1,1,1,1,1,cylindrical,0,bottle
272,plastic,grey,180g,900ml,29.1,8.9,8.2,container,0,1,1,1,1,1,cylindrical,0,bottle
273,plastic,black,280g,2000ml,38.4,16,13.1,container,0,1,1,1,1,1,cylindrical,0,bottle
274,metal,other,110g,400ml,6.5,6.5,17.5,container,0,1,1,1,1,1,cylindrical,0,bottle
275,metal,blue,481g,500ml,other,other,other,container,0,1,1,1,1,1,cylindrical,0,bottle
276,plastic,grey,130g,other,25,7,3,container,0,1,1,1,1,1,cylindrical,0,bottle
277,plastic,blue,260g,850ml,7.49,7.49,25.98,container,0,1,1,1,1,1,cylindrical,0,bottle
278,plastic,blue,380g,2L,10,10,32,container,0,1,1,1,1,1,cylindrical,0,bottle
279,plastic,blue,331g,1000ml,29.11,8.89,8.79,container,0,1,1,1,1,1,cylindrical,0,bottle
280,plastic,black,538g,2.2L,27,14,14,container,0,1,1,1,1,1,cylindrical,0,bottle
281,plastic,black,160g,0.5L,22.3,7.3,7.3,container,0,1,1,1,1,1,cylindrical,0,bottle
282,plastic,other,150g,720ml,25,7.6,7.6,container,0,1,1,1,1,1,cylindrical,0,bottle
283,plastic,other,160g,2.2L,12.5,12.5,12.5,container,0,1,1,1,1,1,cylindrical,1,bottle
284,plastic,black,99g,21oz,7.3,7.3,23.8,container,0,1,1,1,1,1,cylindrical,1,bottle
285,plastic,black,300g,2L,32.79,17.2,13,container,0,1,1,1,1,1,cylindrical,0,bottle
286,glass,other,408g,550ml,25.1,7.8,7.8,container,1,1,1,1,1,1,cylindrical,0,bottle
287,plastic,blue,150g,700ml,25.5,7.4,7.3,container,0,1,1,1,1,1,cylindrical,0,bottle
288,plastic,other,210g,900ml,26.8,8.4,8.4,container,1,1,1,1,1,1,cylindrical,0,bottle
289,metal,other,500g,32oz,26.4,9.9,9.7,container,1,1,1,1,1,1,cylindrical,0,bottle
290,plastic,black,90g,500ml,8.5,6.8,20,container,0,1,1,1,1,1,cylindrical,0,bottle
291,metal,blue,370g,500ml,27.5,8,8,container,0,1,1,1,1,1,cylindrical,0,bottle
292,plastic,other,210g,650ml,6,6,26.5,container,0,1,1,1,1,1,cylindrical,0,bottle
293,metal,other,520g,640ml,7.3,7.3,25.7,container,0,1,1,1,1,1,cylindrical,0,bottle
294,plastic,black,220g,1000ml,26.6,9,8.2,container,0,1,1,1,1,1,cylindrical,0,bottle
295,plastic,purple,510g,900ml,6,7.5,27,container,0,1,1,1,1,1,cylindrical,0,bottle
296,plastic,beige,240g,2000ml,31,10.5,10.3,container,0,1,1,1,1,1,cylindrical,0,bottle
297,metal,white,50g,500ml,26.6,24.7,7.3,container,0,1,1,1,1,1,cylindrical,0,bottle
298,metal,other,100g,1180ml,38.29,11.3,11.1,container,0,1,1,1,1,1,cylindrical,0,bottle
299,plastic,other,140g,1000ml,22.5,9,9,container,0,1,1,1,1,1,cylindrical,0,bottle
300,plastic,other,160g,550ml,12.8,9.8,7.2,container,0,1,1,1,1,1,cylindrical,0,bottle
301,plastic,pink,190g,550ml,23,12.1,8.2,container,0,1,1,1,1,1,cylindrical,0,bottle
302,plastic,pink,140g,900ml,7.5,6,22,container,0,1,1,1,1,1,cylindrical,0,bottle
303,plastic,other,174g,750ml,10.1,7.8,23.5,container,1,1,1,1,1,1,cylindrical,0,bottle
304,plastic,green,110g,320ml,6.9,6.9,17,container,0,1,1,1,1,1,cylindrical,0,bottle
305,metal,grey,355g,500ml,27.6,7.9,7.7,container,0,1,1,1,1,1,cylindrical,0,bottle
306,plastic,other,132g,650ml,7.2,9,23.5,container,0,1,1,1,1,1,cylindrical,0,bottle
307,plastic,transparent,160g,800ml,23.4,7.2,6.9,container,0,1,1,1,1,1,cylindrical,0,bottle
308,plastic,blue,200g,550ml,14.6,7.9,7.9,container,0,1,1,1,1,1,cylindrical,0,bottle
309,plastic,other,80g,450ml,7,7,19,container,1,1,1,1,1,1,cylindrical,0,bottle
310,plastic,blue,215g,480ml,8,8,20,container,0,1,1,1,1,1,cylindrical,0,bottle
311,metal,green,454g,750ml,7.8,7.8,29.7,container,0,1,1,1,1,1,cylindrical,1,bottle
312,plastic,black,230g,2.2L,12.95,12.95,26.42,container,1,1,1,1,1,1,cylindrical,1,bottle
313,plastic,blue,190g,500ml,14.4,8.4,7.9,container,0,1,1,1,1,1,cylindrical,0,bottle
314,plastic,blue,80g,500ml,7.5,7.5,25,container,0,1,1,1,1,1,cylindrical,1,bottle
315,metal,blue,270g,500ml,23.9,8.2,8.2,container,0,1,1,1,1,1,cylindrical,0,bottle
316,plastic,black,71g,800ml,17,7,7,container,0,1,1,1,1,1,cylindrical,0,bottle
317,plastic,transparent,150g,650ml,24.5,8,7.9,container,0,1,1,1,1,1,cylindrical,0,bottle
318,plastic,pink,256g,1000ml,29.5,7.5,7.5,container,0,1,1,1,1,1,cylindrical,0,bottle
319,metal,pink,360g,500ml,24.9,7.7,7.6,container,0,1,1,1,1,1,cylindrical,0,bottle
320,plastic,grey,160g,500ml,18.8,8,7.8,container,1,1,1,1,1,1,cylindrical,0,bottle
321,plastic,red,100g,2400ml,13,13,28,container,0,1,1,1,1,1,cylindrical,0,bottle
322,metal,black,370g,750ml,27.2,7.5,7.5,container,1,1,1,1,1,1,cylindrical,0,bottle
323,plastic,blue,63g,475ml,8.7,7.5,18.4,container,0,1,1,1,1,1,cylindrical,1,bottle
324,metal,blue,730g,1200ml,33.7,10.7,10.5,container,0,1,1,1,1,1,cylindrical,0,bottle
325,metal,other,460g,2.2L,27.2,13.5,13,container,0,1,1,1,1,1,cylindrical,0,bottle
326,plastic,white,390g,1gallon,36.6,20.4,16.4,container,0,1,1,1,1,1,cylindrical,0,bottle
327,plastic,blue,120g,650ml,6.5,6.5,24,container,0,1,1,1,1,1,cylindrical,0,bottle
328,metal,green,330g,350ml,26.5,7.6,7.6,container,0,1,1,1,1,1,cylindrical,1,bottle
329,plastic,pink,240g,2000ml,5.08,5.08,15.24,container,0,1,1,1,1,1,cylindrical,0,bottle
330,plastic,other,100g,600ml,7,7,20,container,0,1,1,1,1,1,cylindrical,0,bottle
331,metal,other,358g,500ml,27.6,8.6,7.6,container,1,1,1,1,1,1,cylindrical,0,bottle
332,plastic,red,130g,500ml,7,6.5,23,container,0,1,1,1,1,1,cylindrical,0,bottle
333,plastic,black,290g,2.2L,27.6,13.8,13.6,container,0,1,1,1,1,1,cylindrical,0,bottle
334,plastic,black,98g,other,6,6,20.5,container,1,1,1,1,1,1,cylindrical,0,bottle
335,plastic,blue,20g,600ml,12,8,8,container,0,1,1,1,1,1,cylindrical,1,bottle
336,plastic,other,798g,700ml,28.4,25.1,10.9,container,0,1,1,1,1,1,cylindrical,0,bottle
337,plastic,black,140g,650ml,6.5,6.5,24,container,1,1,1,1,1,1,cylindrical,0,bottle
338,plastic,red,270g,2000ml,11,11,30,container,1,1,1,1,1,1,cylindrical,0,bottle
339,glass,pink,320g,410ml,6.1,21.8,21.8,container,0,1,1,1,1,1,cylindrical,0,bottle
340,plastic,other,140g,550ml,8,8,10,container,1,1,1,1,1,1,cylindrical,0,bottle
341,plastic,pink,240g,2.2L,25.5,14.4,13.5,container,0,1,1,1,1,1,cylindrical,0,bottle
342,metal,other,380g,500ml,27.5,8.6,8.1,container,0,1,1,1,1,1,cylindrical,0,bottle
343,metal,green,630g,750ml,33.9,9.3,9.2,container,0,1,1,1,1,1,cylindrical,1,bottle
344,plastic,transparent,190g,1000ml,27,8,8,container,0,1,1,1,1,1,cylindrical,0,bottle
345,plastic,blue,220g,2.2L,13,13,27,container,0,1,1,1,1,1,cylindrical,0,bottle
346,plastic,blue,40g,300ml,16,18.29,3.3,container,1,1,1,1,1,1,cylindrical,0,bottle
347,plastic,purple,180g,600ml,27.43,9.14,7.62,container,0,1,1,1,1,1,cylindrical,1,bottle
348,plastic,red,109g,600ml,7,6.5,17,container,0,1,1,1,1,1,cylindrical,1,bottle
349,plastic,pink,92g,600ml,6.6,6.6,23,container,0,1,1,1,1,1,cylindrical,0,bottle
350,metal,black,420g,500ml,27,7,7,container,1,1,1,1,1,1,cylindrical,0,bottle
351,plastic,other,220g,900ml,26.5,7.9,7.8,container,0,1,1,1,1,1,cylindrical,0,bottle
352,metal,red,340g,500ml,27.2,8,7.9,container,0,1,1,1,1,1,cylindrical,0,bottle
353,glass,other,480g,700ml,26,10,8,container,1,1,1,1,1,1,cylindrical,0,bottle
354,metal,black,360g,500ml,27.6,8,7.8,container,0,1,1,1,1,1,cylindrical,0,bottle
355,metal,silver,262g,other,24.4,15,6.9,container,0,1,1,1,1,1,cylindrical,0,bottle
356,metal,silver,540g,1000ml,33.71,9.19,9.09,container,0,1,1,1,1,1,cylindrical,0,bottle
357,plastic,other,250g,1000ml,30.1,8.5,8.4,container,0,1,1,1,1,1,cylindrical,0,bottle
358,plastic,transparent,140g,400ml,7.2,7.2,24,container,0,1,1,1,1,1,cylindrical,0,bottle
359,plastic,other,109g,400ml,7,6.5,17,container,1,1,1,1,1,1,cylindrical,0,bottle
360,metal,white,370g,500ml,23.2,8.3,8.3,container,0,1,1,1,1,1,cylindrical,0,bottle
361,plastic,green,200g,2.2L,other,other,other,container,1,1,1,1,1,1,cylindrical,0,bottle
362,metal,black,330g,800ml,7,7,28,container,0,1,1,1,1,1,cylindrical,0,bottle
363,metal,transparent,310g,2000ml,35.1,20.2,14.1,container,0,1,1,1,1,1,cylindrical,1,bottle
364,metal,silver,481g,500ml,27.41,15.49,7.59,container,0,1,1,1,1,1,cylindrical,0,bottle
365,plastic,pink,109g,400ml,7,6.5,17,container,0,1,1,1,1,1,cylindrical,1,bottle
366,plastic,pink,110g,520ml,7.2,7.9,20,container,0,1,1,1,1,1,cylindrical,0,bottle
367,plastic,pink,40g,750ml,23.14,7.59,7.59,container,1,1,1,1,1,1,cylindrical,0,bottle
368,plastic,transparent,180g,900ml,7.8,7.8,27.8,container,1,1,1,1,1,1,cylindrical,0,bottle
369,plastic,transparent,160g,700ml,7.3,7.3,24.5,container,0,1,1,1,1,1,cylindrical,0,bottle
370,glass,transparent,530g,1000ml,35,4,4,container,0,1,1,1,1,1,cylindrical,0,bottle
371,plastic,red,675g,2400ml,30.5,24.3,17.1,container,0,1,1,1,1,1,cylindrical,0,bottle
372,plastic,other,130g,600ml,7,6.5,23,container,0,1,1,1,1,1,cylindrical,0,bottle
373,metal,black,540g,1000ml,29,8,8,container,0,1,1,1,1,1,cylindrical,1,bottle
374,plastic,pink,220g,750ml,24.6,12,7.8,container,1,1,1,1,1,1,cylindrical,0,bottle
375,plastic,other,120g,500ml,7.49,7.49,17.5,container,0,1,1,1,1,1,cylindrical,0,bottle
376,plastic,black,327g,1000ml,8,8,29.5,container,1,1,1,1,1,1,cylindrical,0,bottle
377,metal,other,456g,500ml,22.6,13.6,7.8,container,0,1,1,1,1,1,cylindrical,0,bottle
378,plastic,brown,200g,624ml,27.5,7,7,container,1,1,1,1,1,1,cylindrical,0,bottle
379,glass,transparent,226.7,18oz,4.02,4.75,12.13,container,0,1,1,1,1,1,cylindrical,0,bottle
380,plastic,red,128g,500ml,10,10,10,container,0,1,1,1,1,1,cylindrical,0,bottle
381,metal,silver,180g,350ml,15,8,8,container,0,1,1,1,1,1,cylindrical,0,bottle
382,plastic,pink,100g,650ml,23,7,6.2,container,1,1,1,1,1,1,cylindrical,0,bottle
383,plastic,blue,160g,350ml,18.4,7.2,7.2,container,0,1,1,1,1,1,cylindrical,0,bottle
384,plastic,transparent,320g,1500ml,26,16.6,11.8,container,0,1,1,1,1,1,cylindrical,1,bottle
385,plastic,other,210g,907ml,30.48,9.4,9.4,container,1,1,1,1,1,1,cylindrical,0,bottle
386,plastic,transparent,270g,2200ml,24.3,17.8,16.3,container,0,1,1,1,1,1,cylindrical,1,bottle
387,metal,pink,730g,1200ml,33.9,10.8,10.5,container,1,1,1,1,1,1,cylindrical,0,bottle
388,plastic,other,370g,460ml,21,19.9,14.3,container,0,1,1,1,1,1,cylindrical,1,bottle
389,plastic,yellow,120g,1L,8,8,28,container,0,1,1,1,1,1,cylindrical,0,bottle
390,plastic,transparent,260g,1000ml,26,7.5,7.5,container,0,1,1,1,1,1,cylindrical,0,bottle
391,plastic,transparent,180g,1000ml,28.8,9,9,container,0,1,1,1,1,1,cylindrical,0,bottle
392,metal,transparent,118g,2L,12.5,12.5,26.01,container,0,1,1,1,1,1,cylindrical,1,bottle
393,plastic,other,190g,500ml,7,7,14,container,1,1,1,1,1,1,cylindrical,0,bottle
394,plastic,other,190g,550ml,8.7,8.7,10,container,0,1,1,1,1,1,cylindrical,1,bottle
395,plastic,red,320g,2000ml,33.4,14.4,14.2,container,0,1,1,1,1,1,cylindrical,0,bottle
396,plastic,transparent,120g,0.6L,9,7.3,10.9,container,0,1,1,1,1,1,cylindrical,0,bottle
397,plastic,black,290g,2000ml,28.4,12.4,11.9,container,0,1,1,1,1,1,cylindrical,0,bottle
398,plastic,grey,310g,900ml,26.7,8.1,7.9,container,0,1,1,1,1,1,cylindrical,0,bottle
399,plastic,blue,190g,500ml,24.2,7,6.9,container,0,1,1,1,1,1,cylindrical,0,bottle
400,plastic,orange,80g,510ml,21,8,7,container,1,1,1,1,1,1,cylindrical,0,bottle
401,plastic,black,other,2400ml,other,other,other,container,1,1,1,1,1,1,cylindrical,0,bottle
402,glass,transparent,0.2kg,400ml,18,6.5,6.5,container,0,1,1,1,1,1,cylindrical,0,bottle
403,metal,black,312g,500ml,23.5,7,6.8,container,0,1,1,1,1,1,cylindrical,1,bottle
404,plastic,blue,79g,420ml,6.3,8.5,16,container,0,1,1,1,1,1,cylindrical,0,bottle
405,glass,black,480g,750ml,26.8,10,8.4,container,0,1,1,1,1,1,cylindrical,0,bottle
406,plastic,pink,340g,1000ml,26.16,9.91,9.91,container,0,1,1,1,1,1,cylindrical,0,bottle
407,metal,purple,120g,600ml,7,6.5,23,container,0,1,1,1,1,1,cylindrical,0,bottle
408,plastic,black,195g,1600ml,other,other,other,container,1,1,1,1,1,1,cylindrical,0,bottle
409,metal,blue,40g,500ml,7.3,7.3,24,container,1,1,1,1,1,1,cylindrical,0,bottle
410,plastic,other,120g,500ml,21.8,9.6,6.6,container,0,1,1,1,1,1,cylindrical,1,bottle
411,plastic,pink,500g,2.2L,26.2,14.2,12.8,container,0,1,1,1,1,1,cylindrical,0,bottle
412,metal,other,300g,500ml,10,10,1,container,0,1,1,1,1,1,cylindrical,0,bottle
413,plastic,green,160g,500ml,7,7,22,container,0,1,1,1,1,1,cylindrical,1,bottle
414,plastic,pink,300g,2000ml,30,11,11,container,0,1,1,1,1,1,cylindrical,0,bottle
415,plastic,transparent,250g,2.2L,24.7,16.6,14.9,container,1,1,1,1,1,1,cylindrical,0,bottle
416,plastic,yellow,190g,907ml,7.5,7.5,29,container,1,1,1,1,1,1,cylindrical,0,bottle
417,plastic,transparent,109g,400ml,7,6.5,17,container,0,1,1,1,1,1,cylindrical,1,bottle
418,metal,purple,238g,350ml,23.2,7.3,7.3,container,1,1,1,1,1,1,cylindrical,0,bottle
419,plastic,other,141g,600ml,7,6.5,23,container,1,1,1,1,1,1,cylindrical,0,bottle
420,metal,other,272g,0.5L,19.81,7.9,7.59,container,0,1,1,1,1,1,cylindrical,0,bottle
421,plastic,blue,200g,750ml,19,12.5,7.8,container,1,1,1,1,1,1,cylindrical,0,bottle
422,metal,other,348g,500ml,7,7,26,container,1,1,1,1,1,1,cylindrical,0,bottle
423,metal,grey,570g,500ml,25.8,19.2,7.1,container,0,1,1,1,1,1,cylindrical,0,bottle
424,glass,yellow,923g,550ml,25.5,20.2,12.8,container,0,1,1,1,1,1,cylindrical,0,bottle
425,plastic,grey,150g,750ml,28.6,8.5,8.2,container,0,1,1,1,1,1,cylindrical,0,bottle
426,plastic,pink,100g,710ml,24.4,8.2,7.5,container,0,1,1,1,1,1,cylindrical,0,bottle
427,plastic,black,152g,1000ml,22.2,7.1,7,container,1,1,1,1,1,1,cylindrical,0,bottle
428,plastic,black,90g,724ml,23.5,23.5,7,container,1,1,1,1,1,1,cylindrical,0,bottle
429,metal,black,340g,475ml,24.1,7.8,7.8,container,1,1,1,1,1,1,cylindrical,0,bottle
430,plastic,blue,250g,1000ml,7,7,28,container,0,1,1,1,1,1,cylindrical,0,bottle
431,plastic,transparent,200g,800ml,32.7,12.8,10,container,0,1,1,1,1,1,cylindrical,0,bottle
432,plastic,blue,110g,907ml,8,8,26.5,container,1,1,1,1,1,1,cylindrical,0,bottle
433,plastic,grey,other,590ml,other,other,other,container,0,1,1,1,1,1,cylindrical,0,bottle
434,metal,silver,240g,750ml,26.1,8,7.7,container,0,1,1,1,1,1,cylindrical,0,bottle
435,plastic,black,170g,710ml,23.4,7.4,7.4,container,0,1,1,1,1,1,cylindrical,0,bottle
436,plastic,white,791g,800ml,38,25,15.5,container,0,1,1,1,1,1,cylindrical,0,bottle
437,metal,purple,220g,350ml,7,7,22,container,0,1,1,1,1,1,cylindrical,0,bottle
438,metal,white,295g,other,23.7,7.3,7.1,container,1,1,1,1,1,1,cylindrical,0,bottle
439,plastic,black,275,9500,39,32,14,container,0,0,1,1,1,0,rectangular,0,bowl
440,ceramic,white,760,other,22.5,22.5,5.5,tableware,0,0,1,1,1,0,circular,0,bowl
441,plastic,yellow,10,9500,other,other,other,tableware,0,0,1,1,1,0,rectangular,0,bowl
442,plastic,black,240,7700,33.7,33.7,12,tableware,0,0,1,1,1,0,rectangular,0,bowl
443,metal,silver,9,500,14,14,5.6,tableware,0,0,1,1,1,0,circular,0,bowl
444,metal,gold,390,other,27.8,27.4,12.5,tableware,0,0,1,1,1,0,circular,0,bowl
445,wood,wood,290,other,16.3,16,7.5,tableware,0,0,1,1,1,0,circular,0,bowl
446,plastic,grey,320,9500,38,32,14,tableware,0,0,1,1,1,0,rectangular,0,bowl
447,metal,silver,240,3000,20,20,11.5,tableware,0,0,1,1,1,0,circular,0,bowl
448,plastic,red,138,850,16.6,8.5,15.4,tableware,0,1,1,1,1,1,circular,1,bowl
449,metal,silver,250,3500,26,26,11.6,tableware,0,0,1,1,1,0,circular,0,bowl
450,wood,wood,100,other,31.4,25.8,7.8,tableware,0,0,1,1,1,0,circular,0,bowl
451,ceramic,other,1500,4700,37.08,36.58,13.72,tableware,0,0,1,1,1,0,circular,0,bowl
452,ceramic,blue,1090,1810,23.9,23.7,11.3,tableware,0,0,1,1,1,0,circular,0,bowl
453,wood,grey,800,other,30,30,8,tableware,0,0,1,1,1,0,circular,0,bowl
454,wood,wood,290,other,15.24,15.24,5.59,tableware,0,0,1,1,1,0,circular,0,bowl
455,wood,grey,800,other,30,30,8,tableware,0,0,1,1,1,0,circular,0,bowl
456,plastic,transparent,60,700,17,18.5,8.6,tableware,0,0,1,1,1,0,circular,0,bowl
457,ceramic,grey,298,other,13,13,3,tableware,0,0,1,1,1,0,circular,0,bowl
458,plastic,silver,230,8000,32,29,14,tableware,0,0,1,1,1,0,rectangular,0,bowl
459,plastic,transparent,110,4000,27.5,30.2,13,tableware,0,0,1,1,1,0,circular,0,bowl
460,metal,black,532,other,25.4,25.4,10.16,tableware,0,0,1,1,1,0,circular,0,bowl
461,metal,gold,100,1900,20.6,20.6,6.7,tableware,0,0,1,1,1,0,circular,0,bowl
462,glass,transparent,522,5000,3.3,4.2,3.2,tableware,0,0,1,1,1,0,circular,0,bowl
463,glass,transparent,1160,2000,21,21,12,tableware,0,0,1,1,1,0,circular,0,bowl
464,metal,silver,200,400,14,14,4,tableware,0,0,1,1,1,0,circular,0,bowl
465,wood,wood,522,other,16.5,15.7,10.3,tableware,0,1,1,1,1,1,circular,0,bowl
466,ceramic,grey,1180,other,20.3,20.3,7.8,tableware,0,0,1,1,1,0,circular,0,bowl
467,ceramic,yellow,450,other,21.31,10.9,3.81,tableware,0,0,1,1,1,0,other,0,bowl
468,metal,grey,150,other,16.4,14,6.9,tableware,1,0,1,1,1,0,circular,0,bowl
469,metal,black,330,other,25.5,25.5,14,tableware,0,0,1,1,1,0,circular,0,bowl
470,metal,silver,240,3000,20,20,11.5,tableware,0,0,1,1,1,0,circular,0,bowl
471,plastic,white,431,5000,28.5,28.5,14.5,tableware,0,1,1,1,1,1,circular,0,bowl
472,plastic,transparent,133,7000,34.2,32.2,16.4,tableware,0,0,1,1,1,0,circular,0,bowl
473,wood,wood,1480,other,28.6,27.4,7.4,tableware,0,0,1,1,1,0,circular,0,bowl
474,plastic,silver,other,other,32,32,12,tableware,0,0,1,1,1,0,circular,0,bowl
475,metal,silver,240,other,24.4,23.6,11.8,tableware,0,0,1,1,1,0,circular,0,bowl
476,plastic,blue,190,720,15.7,15.3,2.1,tableware,0,1,1,1,1,1,circular,0,bowl
477,glass,transparent,760,2000,21.1,21.1,10.9,tableware,0,0,1,1,1,0,circular,0,bowl
478,plastic,red,230,8000,32,29,14,tableware,0,0,1,1,1,0,rectangular,0,bowl
479,wood,white,380,other,24.5,24.2,9.9,tableware,0,0,1,1,1,0,circular,0,bowl
480,glass,transparent,1190,3000,26.4,25.1,14.9,tableware,0,0,1,1,1,0,circular,0,bowl
481,wood,yellow,other,1090,16.8,16.8,6.6,tableware,0,1,1,1,1,1,circular,0,bowl
482,ceramic,other,600,other,15,15,5,tableware,0,0,1,1,1,0,circular,0,bowl
483,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
484,metal,silver,other,other,20,other,other,tableware,0,0,0,1,1,0,other,1,fork
485,metal,silver,other,other,18.5,other,0.25,tableware,0,0,0,1,1,0,other,1,fork
486,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
487,metal,silver,other,other,20,other,other,tableware,0,0,0,1,1,0,other,1,fork
488,metal,silver,other,other,20,other,other,tableware,0,0,0,1,1,0,other,1,fork
489,metal,silver,182,other,20,other,other,tableware,0,0,0,1,1,0,other,1,fork
490,metal,silver,40,other,20.5,other,other,tableware,0,0,0,1,1,0,other,1,fork
491,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
492,metal,silver,41,other,20,3,0.2,tableware,0,0,0,1,1,0,other,1,fork
493,metal,silver,100,other,21,6.1,0.3,tableware,0,0,0,1,1,0,other,1,fork
494,metal,black,other,other,20.32,other,other,tableware,0,0,0,1,1,0,other,1,fork
495,metal,silver,56.8,other,20.5,other,other,tableware,0,0,0,1,1,0,other,1,fork
496,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
497,metal,silver,other,other,20.1,other,other,tableware,0,0,0,1,1,0,other,1,fork
498,metal,silver,other,other,20.6,2.5,other,tableware,0,0,0,1,1,0,other,1,fork
499,metal,silver,50,other,19,2.3,other,tableware,0,0,0,1,1,0,other,1,fork
500,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
501,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
502,metal,silver,other,other,19.8,2.5,other,tableware,0,0,0,1,1,0,other,1,fork
503,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
504,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
505,metal,silver,40,other,20,2.5,0.2,tableware,0,0,0,1,1,0,other,1,fork
506,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
507,metal,silver,47,other,21.5,2.5,0.1,tableware,0,0,0,1,1,0,other,1,fork
508,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
509,metal,silver,other,other,19,other,other,tableware,0,0,0,1,1,0,other,1,fork
510,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
511,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
512,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
513,metal,silver,other,other,20.7,other,other,tableware,0,0,0,1,1,0,other,1,fork
514,metal,silver,48g,other,20.7,2.5,0.2,tableware,0,0,0,1,1,0,other,1,fork
515,metal,silver,other,other,23.2,other,other,tableware,0,0,0,1,1,0,other,1,fork
516,metal,silver,other,other,20,other,other,tableware,0,0,0,1,1,0,other,1,fork
517,wood,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
518,metal,silver,40,other,20.2,2.5,0.5,tableware,0,0,0,1,1,0,other,1,fork
519,metal,silver,30,other,19.5,2.5,0.2,tableware,0,0,0,1,1,0,other,1,fork
520,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
521,metal,silver,38,other,20,other,other,tableware,0,0,0,1,1,0,other,1,fork
522,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
523,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
524,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
525,metal,silver,40.8,other,21,2.5,0.15,tableware,0,0,0,1,1,0,other,1,fork
526,metal,silver,59,other,20.83,5.33,0.33,tableware,0,0,0,1,1,0,other,1,fork
527,wood,wood,2.4,other,16,10,0.25,tableware,0,0,0,1,1,0,other,1,fork
528,metal,silver,20,other,30,5,0.5,tableware,0,0,0,1,1,0,other,1,fork
529,metal,silver,50,other,24,2,0.1,tableware,0,0,0,1,1,0,other,1,fork
530,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
531,metal,silver,53.8,other,27.1,other,other,tableware,0,0,0,1,1,0,other,1,fork
532,wood,wood,43,other,18,8,0.1,tableware,0,0,0,1,1,0,other,1,fork
533,metal,silver,68,other,20,3,0.25,tableware,0,0,0,1,1,0,other,1,fork
534,metal,silver,18.1,other,16,2,0.1,tableware,0,0,0,1,1,0,other,1,fork
535,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
536,metal,silver,other,other,20.1,other,other,tableware,0,0,0,1,1,0,other,1,fork
537,metal,silver,49.9,other,20.07,2.79,0.25,tableware,0,0,0,1,1,0,other,1,fork
538,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
539,metal,silver,other,other,15,other,0.03,tableware,0,0,0,1,1,0,other,1,fork
540,metal,other,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
541,metal,gold,other,other,20,other,other,tableware,0,0,0,1,1,0,other,1,fork
542,metal,silver,9,other,15,other,other,tableware,0,0,0,1,1,0,other,1,fork
543,metal,silver,50.7,other,20.1,other,other,tableware,0,0,0,1,1,0,other,1,fork
544,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
545,metal,silver,other,other,20.3,other,other,tableware,0,0,0,1,1,0,other,1,fork
546,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
547,metal,silver,other,other,20,other,other,tableware,0,0,0,1,1,0,other,1,fork
548,metal,silver,other,other,20.5,other,other,tableware,0,0,0,1,1,0,other,1,fork
549,metal,silver,other,other,18.3,other,other,tableware,0,0,0,1,1,0,other,1,fork
550,metal,silver,38,other,20.3,other,other,tableware,0,0,0,1,1,0,other,1,fork
