,Material,Colour,Weight,Volume,Length,Width,Height,Functionality,Button,Lip,Fillability,Washability,Dismountability,Shape,Handle,name
0,1,1,26,60,62,64,5,1,1,1,2,2,1,1,1,1
1,1,2,23,58,71,79,3,1,1,1,2,2,1,1,1,1
2,1,2,8,59,51,55,5,1,1,1,2,2,1,1,1,1
3,1,3,28,83,33,72,63,1,1,1,2,2,1,1,1,1
4,1,4,13,60,50,59,6,1,1,1,2,2,1,1,1,1
5,1,2,27,61,47,49,14,1,1,1,2,2,1,1,1,1
6,1,2,35,66,63,75,9,1,1,1,2,2,1,1,1,1
7,1,4,11,62,60,66,8,1,1,1,2,2,1,1,1,1
8,1,5,15,46,24,26,3,1,1,1,2,2,1,1,1,1
9,1,4,20,64,61,80,8,1,1,1,2,2,1,1,1,1
10,1,2,7,59,50,52,5,1,1,1,2,2,1,1,1,1
11,1,2,36,73,56,63,20,1,1,1,2,2,1,1,1,1
12,1,1,14,63,45,94,8,1,1,1,2,2,1,1,1,1
13,1,1,12,61,62,81,5,1,1,1,2,2,1,1,1,1
14,1,3,26,66,53,79,10,1,1,1,2,2,1,1,1,1
15,1,2,13,59,45,51,7,1,1,1,2,2,1,1,1,1
16,1,1,15,58,51,72,3,1,1,1,2,2,1,1,1,1
17,1,2,28,64,52,52,16,1,1,1,2,2,1,1,1,1
18,1,3,34,76,63,66,22,1,1,1,2,2,1,1,1,1
19,1,2,15,56,24,30,5,1,1,1,2,2,1,2,1,1
20,1,4,7,59,51,53,5,1,1,1,2,2,1,1,1,1
21,1,2,9,60,44,64,9,1,1,1,2,2,1,2,1,1
22,1,2,11,60,60,63,6,1,1,1,2,2,1,1,1,1
23,2,2,13,67,59,62,14,1,1,1,2,2,1,1,1,1
24,1,2,26,58,62,64,5,1,1,1,2,2,1,1,1,1
25,1,5,31,61,49,50,11,1,1,1,2,2,1,1,1,1
26,1,1,13,60,53,57,8,1,1,1,2,2,1,1,1,1
27,1,4,20,60,60,73,5,1,1,1,2,2,1,1,1,1
28,1,2,3,56,41,62,2,1,1,1,2,2,1,1,1,1
29,2,2,7,61,46,66,9,1,1,1,2,2,1,1,1,1
30,1,3,24,61,43,90,6,1,1,1,2,2,1,1,1,1
31,1,1,9,58,39,38,5,1,1,1,2,2,1,1,1,1
32,1,2,16,40,20,25,3,1,1,1,2,2,1,1,1,1
33,1,4,11,43,62,72,1,1,1,1,2,2,1,1,1,1
34,1,3,14,58,40,44,5,1,1,1,2,2,1,1,1,1
35,1,2,6,58,31,45,12,1,1,1,2,2,1,2,1,1
36,2,2,5,59,45,53,8,1,1,1,2,2,1,1,1,1
37,1,2,26,58,43,84,3,1,1,1,2,2,1,1,1,1
38,2,6,6,61,45,31,21,1,1,1,2,2,1,1,1,1
39,1,3,31,68,72,86,8,1,1,1,2,2,1,1,1,1
40,1,3,12,68,65,75,10,1,1,1,2,2,1,1,1,1
41,1,2,20,60,60,64,5,1,1,1,2,2,1,1,1,1
42,3,1,36,77,66,95,14,1,1,1,2,2,1,1,1,1
43,2,7,6,60,47,55,9,1,1,1,2,2,1,1,1,1
44,1,2,11,59,60,59,5,1,1,1,2,2,1,1,1,1
45,1,5,15,61,54,63,8,1,1,1,2,2,1,1,1,1
46,1,1,14,60,51,77,5,1,1,1,2,2,1,1,1,1
47,1,2,13,61,61,81,6,1,1,1,2,2,1,1,1,1
48,3,3,13,57,38,44,4,1,1,1,2,2,1,1,1,1
49,2,7,5,60,45,53,10,1,1,1,2,2,1,1,1,1
50,1,2,27,60,49,49,10,1,1,1,2,2,1,1,1,1
51,1,2,11,59,60,59,5,1,1,1,2,2,1,1,1,1
52,1,2,25,94,51,64,63,1,1,1,2,2,1,1,1,1
53,1,2,11,60,42,47,10,1,1,1,2,2,1,1,1,1
54,1,2,27,61,49,49,14,1,1,1,2,2,1,1,1,1
55,1,5,15,61,54,63,8,1,1,1,2,2,1,1,1,1
56,1,1,14,60,51,77,5,1,1,1,2,2,1,1,1,1
57,1,2,27,54,23,20,5,1,1,1,2,2,1,1,1,1
58,1,2,13,63,51,57,14,1,1,1,2,2,1,1,1,1
59,1,2,13,61,61,81,6,1,1,1,2,2,1,1,1,1
60,1,2,10,59,54,59,5,1,1,1,2,2,1,1,1,1
61,3,3,13,57,38,44,4,1,1,1,2,2,1,1,1,1
62,1,2,16,63,60,79,8,1,1,1,2,2,1,1,1,1
63,2,7,5,60,45,53,10,1,1,1,2,2,1,1,1,1
64,1,2,13,2,2,2,3,1,1,1,2,2,1,1,1,1
65,1,2,27,60,49,49,10,1,1,1,2,2,1,1,1,1
66,1,3,13,59,61,40,8,1,1,1,2,2,1,1,1,1
67,1,3,20,74,60,64,19,1,1,1,2,2,1,1,1,1
68,1,2,1,60,49,49,10,1,1,1,2,2,1,1,1,1
69,2,2,1,61,51,25,22,1,1,1,2,2,1,1,1,1
70,1,4,12,68,77,83,8,1,1,1,2,2,1,1,1,1
71,1,4,30,68,77,83,8,1,1,1,2,2,1,1,1,1
72,2,1,12,62,60,64,9,1,1,1,2,2,1,1,1,1
73,1,2,17,58,40,60,5,1,1,1,2,2,1,1,1,1
74,1,2,29,61,49,49,14,1,1,1,2,2,1,2,1,1
75,1,2,20,61,60,79,6,1,1,1,2,2,1,1,1,1
76,1,4,7,58,37,44,6,1,1,1,2,2,1,1,1,1
77,1,2,13,45,60,11,3,1,1,1,2,2,1,1,1,1
78,1,2,9,59,56,59,5,1,1,1,2,2,1,1,1,1
79,3,8,38,69,53,57,18,1,1,1,2,2,1,1,1,1
80,1,2,15,52,19,24,5,1,1,1,2,2,1,1,1,1
81,1,2,18,61,62,72,6,1,1,1,2,2,1,1,1,1
82,1,1,11,59,53,71,5,1,1,1,2,2,1,1,1,1
83,1,3,10,61,68,65,6,1,1,1,2,2,1,1,1,1
84,2,2,8,60,53,57,8,1,1,1,2,2,1,1,1,1
85,2,8,5,63,51,66,12,1,1,1,2,2,1,1,1,1
86,1,1,17,60,56,79,4,1,1,1,2,2,1,1,1,1
87,1,2,7,57,51,53,3,1,1,1,2,2,1,1,1,1
88,1,3,34,61,62,78,5,1,1,1,2,2,1,1,1,1
89,3,1,33,76,73,93,12,1,1,1,2,2,1,1,1,1
90,3,3,7,59,56,59,5,1,1,1,2,2,1,1,1,1
91,1,2,8,24,60,7,2,1,1,1,2,2,1,1,1,1
92,1,7,20,66,60,57,13,1,1,1,2,2,1,1,1,1
93,1,2,26,62,52,58,10,1,1,1,2,2,1,1,1,1
94,2,1,9,60,54,56,6,1,1,1,2,2,1,1,1,1
95,1,2,22,62,55,77,8,1,1,1,2,2,1,1,1,1
96,1,2,15,60,54,45,8,1,1,1,2,2,1,1,2,1
97,1,2,21,60,61,75,5,1,1,1,2,2,1,1,1,1
98,1,2,18,59,49,57,5,1,1,1,2,2,1,1,1,1
99,2,3,7,59,48,3,90,1,1,1,2,2,1,1,1,1
100,1,2,25,54,27,31,3,1,1,1,2,2,1,1,1,1
101,1,2,2,57,47,67,3,1,1,1,2,2,1,2,1,1
102,1,2,12,61,52,63,8,1,1,1,2,2,1,1,1,1
103,3,7,63,67,52,55,18,1,1,1,2,2,1,1,1,1
104,1,1,78,75,66,75,18,1,1,1,2,2,1,1,1,1
105,2,1,1,60,54,56,6,1,1,1,2,2,1,1,1,1
106,1,5,10,61,65,58,7,1,1,1,2,2,1,1,1,1
107,1,1,3,11,52,52,1,1,1,1,2,2,1,1,1,1
108,1,2,8,61,62,63,7,1,1,1,2,2,1,1,1,1
109,1,2,9,34,21,20,3,1,1,1,2,2,1,1,1,1
110,1,2,18,61,55,71,7,1,1,1,2,2,1,1,1,1
111,1,1,13,70,62,68,14,1,1,1,2,2,1,1,1,1
112,1,4,16,60,60,78,5,1,1,1,2,2,1,1,1,1
113,2,2,4,25,20,17,3,1,1,1,2,2,1,1,1,1
114,2,9,9,58,53,56,4,1,1,1,2,2,1,1,1,1
115,1,2,22,60,52,58,6,1,1,1,2,2,1,1,1,1
116,1,1,12,60,66,70,5,1,1,1,2,2,1,1,1,1
117,2,8,5,59,47,53,6,1,1,1,2,2,1,1,1,1
118,1,2,11,62,55,63,10,1,1,1,2,2,1,1,1,1
