,index,Unnamed: 0,Material,Colour,Weight,Volume,Length,Width,Height,Functionality,Button,Lip,Fillability,Washability,Dismountability,Shape,Handle,name
526,632,632,glass,transparent,320,230,12,12,9,container,0,0,1,1,0,cylindrical,0,glass
527,633,633,glass,transparent,480,443.60249999999996,18.9,13.2,9.8,container,0,0,1,1,0,cylindrical,0,glass
528,634,634,glass,transparent,225,380,9,9,10,container,0,0,1,1,0,cylindrical,0,glass
529,635,635,glass,transparent,340,350.0,7.7,7.7,13.7,container,0,0,1,1,0,cylindrical,0,glass
530,636,636,glass,transparent,485,286.86294999999996,8.2,6.4,13.6,container,0,0,1,1,0,cylindrical,0,glass
531,637,637,glass,transparent,166.7,200,5.2,5.2,15.1,container,0,0,1,1,0,cylindrical,0,glass
532,638,638,glass,brown,237,250,9.8,9.7,9.4,container,0,0,1,1,0,cylindrical,0,glass
533,639,639,glass,transparent,265,220,7.4,7.5,9.1,container,0,0,1,1,0,cylindrical,0,glass
534,640,640,glass,transparent,240,285,6,6,14,container,0,0,1,1,0,cylindrical,0,glass
535,641,641,glass,transparent,523.3,570.0,10.1,12.2,16.2,container,0,0,1,1,0,cylindrical,0,glass
536,643,643,glass,transparent,500,400,20,10,10,container,0,0,1,1,0,cylindrical,1,glass
537,644,644,plastic,transparent,174,350,9,9,9.5,container,0,0,1,1,0,cylindrical,0,glass
538,645,645,glass,transparent,470,300,20.8,14.3,11,container,0,0,1,1,0,cylindrical,0,glass
539,646,646,glass,blue,435,250,8.7,9,9,container,0,0,1,1,0,cylindrical,0,glass
540,647,647,metal,other,460,1143.42,29.5,11.4,3.4,tool,0,0,0,0,0,other,1,hammer
541,649,649,metal,other,560,591.47,35,10,6.5,tool,0,0,0,0,0,other,1,hammer
542,650,650,metal,other,830,591.47,32.4,15.6,4.5,tool,0,0,0,0,0,other,1,hammer
543,651,651,metal,other,460,236.588,29.5,11.4,3.4,tool,0,0,0,0,0,other,1,hammer
544,652,652,metal,other,816,1556.8509,35.05,13.46,3.3,tool,0,0,0,0,0,other,1,hammer
545,653,653,metal,other,801,473.176,13,3.51,32.51,tool,0,0,0,0,0,other,1,hammer
546,654,654,metal,other,227,236.588,11.2,2.2,27.9,tool,0,0,0,0,0,other,1,hammer
547,655,655,metal,other,413,591.47,46.8,21.8,4,tool,0,0,0,0,0,other,1,hammer
548,656,656,metal,other,816,591.47,35.05,13.46,3.3,tool,0,0,0,0,0,other,1,hammer
549,657,657,metal,other,284,1078.0,14,3.5,22,tool,0,0,0,0,0,other,1,hammer
550,658,658,metal,other,649,473.176,12.5,31.5,2.01,tool,0,0,0,0,0,other,1,hammer
551,659,659,metal,other,983,561.8965,39.04,14.71,4.22,tool,0,0,0,0,0,other,1,hammer
552,660,660,metal,other,320,236.588,29,11,2.5,tool,0,0,0,0,0,other,1,hammer
553,661,661,metal,other,453,473.176,33.2,12.6,3,tool,0,0,0,0,0,other,1,hammer
554,662,662,metal,other,360,236.588,28.6,10.8,1.8,tool,0,0,0,0,0,other,1,hammer
555,663,663,metal,other,1810,275.0,11,5,5,tool,0,0,0,0,0,other,1,hammer
556,664,664,metal,black,806,591.47,34.01,14,3.99,tool,0,0,0,0,0,other,1,hammer
557,665,665,metal,other,998,906.7500000000001,9.3,3.9,25,tool,0,0,0,0,0,other,1,hammer
558,666,666,metal,other,454,473.176,33.02,15.24,2.54,tool,0,0,0,0,0,other,1,hammer
559,667,667,metal,other,748,591.47,13,32,2.49,tool,0,0,0,0,0,other,1,hammer
560,668,668,metal,other,370,236.588,16.5,12.5,4.4,tool,0,0,0,0,0,other,1,hammer
561,669,669,metal,other,454,650.617,25.4,4.57,20.83,tool,0,0,0,0,0,other,1,hammer
562,670,670,metal,other,133,956.0400000000001,4,9.3,25.7,tool,0,0,0,0,0,other,1,hammer
563,671,671,metal,silver,1010.0,1701.0,36,13.5,3.5,tool,0,0,0,0,0,other,1,hammer
564,672,672,metal,silver,690,591.47,34.93,13.97,3.18,tool,0,0,0,0,0,other,1,hammer
565,673,673,metal,other,992,561.8965,14.76,4.22,39.05,tool,0,0,0,0,0,other,1,hammer
566,674,674,metal,other,454,473.176,33.02,12.7,2.54,tool,0,0,0,0,0,other,1,hammer
567,675,675,metal,other,983,561.8965,39.37,14.71,4.22,tool,0,0,0,0,0,other,1,hammer
568,676,676,metal,other,667,828.058,40.64,14.73,3.3,tool,0,0,0,0,0,other,1,hammer
569,677,677,metal,other,990,709.764,36,13.5,3.5,tool,0,0,0,0,0,other,1,hammer
570,678,678,plastic,other,650,2610.0200000000004,36.2,10.3,7,tool,0,0,0,0,0,other,1,hammer
571,680,680,metal,other,680,709.764,5,18.1,30.6,tool,0,0,0,0,0,other,1,hammer
572,681,681,metal,other,1020.0,2274.68,41,14.6,3.8,tool,0,0,0,0,0,other,1,hammer
573,682,682,metal,other,5400.0,9839.375,86.5,17.5,6.5,tool,0,0,0,0,0,other,1,hammer
574,683,683,metal,other,3000.0,9817.08,91,18.6,5.8,tool,0,0,0,0,0,other,1,hammer
575,684,684,metal,blue,821,1959.2773559999996,13.67,4.14,34.62,tool,0,0,0,0,0,other,1,hammer
576,685,685,metal,other,689,473.176,33.5,12.32,3.43,tool,0,0,0,0,0,other,1,hammer
577,686,686,metal,other,860,709.764,3.2,18.5,28.2,tool,0,0,0,0,0,other,1,hammer
578,687,687,metal,other,865,443.60249999999996,34.59,13.64,4.11,tool,0,0,0,0,0,other,1,hammer
579,688,688,metal,other,907,443.60249999999996,51.31,17.02,5.08,tool,0,0,0,0,0,other,1,hammer
580,689,689,metal,other,10,473.176,33,12.3,3.4,tool,0,0,0,0,0,other,1,hammer
581,690,690,metal,blue,338,236.588,29,2.4,9.7,tool,0,0,0,0,0,other,1,hammer
582,691,691,metal,black,745,591.47,32.51,12.5,3,tool,0,0,0,0,0,other,1,hammer
583,692,692,metal,other,765,414.029,13.34,3.81,40.64,tool,0,0,0,0,0,other,1,hammer
584,693,693,metal,blue,862,591.47,31.45,12.7,3.18,tool,0,0,0,0,0,other,1,hammer
585,694,694,metal,black,1640.0,1117.9178009999998,27.99,10.01,3.99,tool,0,0,0,0,0,other,1,hammer
586,695,695,metal,red,500,1330.0,38,2.5,14,tool,0,0,0,0,0,other,1,hammer
587,696,696,metal,other,920,975.0,32.5,12,2.5,tool,0,0,0,0,0,other,1,hammer
588,697,697,metal,black,737,1483.4312999999997,32.51,13,3.51,tool,0,0,0,0,0,other,1,hammer
589,698,698,metal,other,454,2393.98302,43.94,3.81,14.3,tool,0,0,0,0,0,other,1,hammer
590,699,699,metal,silver,709,2611.1560680000002,14.99,3.81,45.72,tool,0,0,0,0,0,other,1,hammer
591,700,700,metal,other,680,473.176,37.34,13.11,6.53,tool,0,0,0,0,0,other,1,hammer
592,701,701,metal,other,710,473.176,34.79,12.9,3.2,tool,0,0,0,0,0,other,1,hammer
593,702,702,metal,blue,188,118.294,32.5,9.9,1.7,tool,0,0,0,0,0,other,1,hammer
594,703,703,metal,other,6350.0,216000.0,240,100,9,tool,0,0,0,0,0,other,1,hammer
595,704,704,metal,other,6350.0,11592.0,92,18,7,tool,0,0,0,0,0,other,1,hammer
596,705,705,metal,other,948,591.47,35.71,17.4,10.69,tool,0,0,0,0,0,other,1,hammer
597,706,706,metal,other,989,709.764,2.54,2.54,2.54,tool,0,0,0,0,0,other,1,hammer
598,707,707,metal,other,435,2400.0,40,15,4,tool,0,0,0,0,0,other,1,hammer
599,708,708,metal,other,1910.0,435.87009600000005,33.78,5.08,2.54,tool,0,0,0,0,0,other,1,hammer
600,709,709,metal,other,998,1.0,1,1,1,tool,0,0,0,0,0,other,1,hammer
601,710,710,metal,other,2130.0,4016.0359999999996,38.9,17.8,5.8,tool,0,0,0,0,0,other,1,hammer
602,711,711,metal,other,227,236.588,28.5,3,11,tool,0,0,0,0,0,other,1,hammer
603,712,712,metal,other,989,1591.0400000000002,32,11.3,4.4,tool,0,0,0,0,0,other,1,hammer
604,713,713,metal,other,771,591.47,27.94,17.78,2.54,tool,0,0,0,0,0,other,1,hammer
605,714,714,metal,other,767,414.029,40.64,13.34,3.81,tool,0,0,0,0,0,other,1,hammer
606,715,715,metal,other,422,941.5292800000001,9.91,29.69,3.2,tool,0,0,0,0,0,other,1,hammer
607,716,716,metal,other,570,591.47,36,12.6,3.4,tool,0,0,0,0,0,other,1,hammer
608,717,717,metal,other,1210.0,2340.0,5,18,26,tool,0,0,0,0,0,other,1,hammer
609,718,718,metal,silver,624,650.617,13.97,3.18,34.8,tool,0,0,0,0,0,other,1,hammer
610,719,719,metal,other,821,443.60249999999996,34.59,13.64,4.11,tool,0,0,0,0,0,other,1,hammer
611,720,720,metal,other,780,1657.5,32.5,17,3,tool,0,0,0,0,0,other,1,hammer
612,721,721,metal,other,250,207.0145,28.5,9,2,tool,0,0,0,0,0,other,1,hammer
613,722,722,metal,other,1670.0,1269.762,26,10.95,4.46,tool,0,0,0,0,0,other,1,hammer
614,723,723,metal,blue,940,561.8965,14.71,4.22,39.05,tool,0,0,0,0,0,other,1,hammer
615,724,724,metal,blue,300,207.0145,26.4,4.8,2.2,tool,0,0,0,0,0,other,1,hammer
616,725,725,metal,other,771,414.029,45.72,15.24,5.08,tool,0,0,0,0,0,other,1,hammer
617,726,726,metal,blue,658,709.764,40.64,14.61,3.51,tool,0,0,0,0,0,other,1,hammer
618,727,727,metal,other,821,443.60249999999996,34.59,13.64,4.11,tool,0,0,0,0,0,other,1,hammer
619,728,728,metal,silver,624,1545.9760800000001,13.97,3.18,34.8,tool,0,0,0,0,0,other,1,hammer
620,729,729,metal,other,680,473.176,31.75,12.4,3.18,tool,0,0,0,0,0,other,1,hammer
621,730,730,metal,blue,940,561.8965,14.71,4.22,39.05,tool,0,0,0,0,0,other,1,hammer
622,731,731,metal,other,898,0.6259359999999999,2.84,0.58,0.38,tool,0,0,0,0,0,other,1,hammer
623,732,732,metal,other,1670.0,1269.762,26,10.95,4.46,tool,0,0,0,0,0,other,1,hammer
624,733,733,metal,blue,300,207.0145,26.4,4.8,2.2,tool,0,0,0,0,0,other,1,hammer
625,734,734,metal,other,1500.0,1237.5,25,11,4.5,tool,0,0,0,0,0,other,1,hammer
626,735,735,metal,black,812,473.176,46.23,14.73,3.56,tool,0,0,0,0,0,other,1,hammer
627,736,736,metal,other,1130.0,864.0,24,4,9,tool,0,0,0,0,0,other,1,hammer
628,737,737,metal,other,930,561.8965,35.6,13,3.2,tool,0,0,0,0,0,other,1,hammer
629,738,738,metal,other,780,1657.5,32.5,17,3,tool,0,0,0,0,0,other,1,hammer
630,739,739,metal,silver,998,650.617,22.86,15.24,7.62,tool,0,0,0,0,0,other,1,hammer
631,740,740,metal,other,1600.0,2015.640099,30.51,11.99,5.51,tool,0,0,0,0,0,other,1,hammer
632,741,741,metal,other,6440.0,11466.0,91,18,7,tool,0,0,0,0,0,other,1,hammer
633,742,742,metal,other,2130.0,4016.0359999999996,38.9,17.8,5.8,tool,0,0,0,0,0,other,1,hammer
634,743,743,metal,black,890,2093.59046,34.19,18.01,3.4,tool,0,0,0,0,0,other,1,hammer
635,744,744,plastic,other,567,1175.2707,10.9,28.3,3.81,tool,0,0,0,0,0,other,1,hammer
636,745,745,metal,other,649,414.029,38.1,3.18,15.24,tool,0,0,0,0,0,other,1,hammer
637,746,746,metal,black,767,2065.544256,40.64,13.34,3.81,tool,0,0,0,0,0,other,1,hammer
638,747,747,metal,other,4150.0,14152.320000000002,91,21.6,7.2,tool,0,0,0,0,0,other,1,hammer
639,749,749,metal,green,4990.0,9290.304,91.44,16,6.35,tool,0,0,0,0,0,other,1,hammer
640,750,750,metal,other,6860.0,13620.0,90.8,20,7.5,tool,0,0,0,0,0,other,1,hammer
641,751,751,metal,other,885,561.8965,39.2,13.8,3.2,tool,0,0,0,0,0,other,1,hammer
642,752,752,metal,other,599,2377.368,31.8,17.8,4.2,tool,0,0,0,0,0,other,1,hammer
643,753,753,metal,other,4240.0,8166.4,5.8,16,88,tool,0,0,0,0,0,other,1,hammer
644,754,754,metal,other,1460.0,1315.0,26.3,10,5,tool,0,0,0,0,0,other,1,hammer
645,755,755,metal,blue,621,650.617,33.02,17.78,3.18,tool,0,0,0,0,0,other,1,hammer
646,756,756,metal,other,998,9635.593632000002,53.34,17.78,10.16,tool,0,0,0,0,0,other,1,hammer
647,757,757,metal,black,5850.0,13912.522848,91.44,18.42,8.26,tool,0,0,0,0,0,other,1,hammer
648,758,758,metal,other,930,709.764,14,3.51,34.01,tool,0,0,0,0,0,other,1,hammer
649,759,759,metal,other,358,414.029,23,8,3,tool,0,0,0,0,0,other,1,hammer
650,760,760,metal,black,3720.0,8693.2,82.4,21.1,5,tool,0,0,0,0,0,other,1,hammer
651,761,761,metal,other,7460.0,14296.800000000001,92,21,7.4,tool,0,0,0,0,0,other,1,hammer
652,762,762,metal,other,5900.0,11431.451999999997,92.1,10.7,11.6,tool,0,0,0,0,0,other,1,hammer
653,763,763,metal,other,5670.0,10588.5,90.5,18,6.5,tool,0,0,0,0,0,other,1,hammer
654,764,764,metal,other,6350.0,1560.6,25.5,5.1,12,tool,0,0,0,0,0,other,1,hammer
655,765,765,metal,other,480,1906.2400000000002,32.2,14.8,4,tool,0,0,0,0,0,other,1,hammer
656,766,766,metal,other,998,11340.0,90,18,7,tool,0,0,0,0,0,other,1,hammer
657,767,767,metal,other,640,2880.0,45,16,4,tool,0,0,0,0,0,other,1,hammer
658,768,768,metal,other,1960.0,1365.0,26,10.5,5,tool,0,0,0,0,0,other,1,hammer
659,769,769,metal,other,660,414.029,35.05,3.56,14.22,tool,0,0,0,0,0,other,1,hammer
660,770,770,metal,other,100,13553.6,8,19.7,86,tool,0,0,0,0,0,other,1,hammer
661,771,771,metal,blue,870,443.60249999999996,13.65,4.13,39.69,tool,0,0,0,0,0,other,1,hammer
662,772,772,metal,silver,850,887.2049999999999,15.24,3.81,40.64,tool,0,0,0,0,0,other,1,hammer
663,773,773,metal,other,975,473.176,40.64,16.51,3.81,tool,0,0,0,0,0,other,1,hammer
664,774,774,metal,other,1060.0,1182.94,35.05,4.45,9.06,tool,0,0,0,0,0,other,1,hammer
665,775,775,metal,other,567,591.47,13.97,3.18,34.62,tool,0,0,0,0,0,other,1,hammer
666,776,776,metal,other,993,828.058,55.55,40.01,15.24,tool,0,0,0,0,0,other,1,hammer
667,777,777,metal,other,1040.0,768.911,37.69,14.38,3.56,tool,0,0,0,0,0,other,1,hammer
668,778,778,metal,other,730,414.029,35,3.8,15.5,tool,0,0,0,0,0,other,1,hammer
669,779,779,metal,other,5400.0,14826.239999999996,96,13.2,11.7,tool,0,0,0,0,0,other,1,hammer
670,780,780,metal,other,700,354.882,40,20,3,tool,0,0,0,0,0,other,1,hammer
671,781,781,metal,other,567,591.47,49,22.4,12.6,tool,0,0,0,0,0,other,1,hammer
672,782,782,metal,other,513,473.176,33,2.3,1,tool,0,0,0,0,0,other,1,hammer
673,783,783,metal,other,640,1620.0,36,25,1.8,tool,0,0,0,0,0,other,1,hammer
674,784,784,metal,other,1810.0,2539.9949199999996,39.37,12.7,5.08,tool,0,0,0,0,0,other,1,hammer
675,785,785,metal,other,1140.0,946.352,36.5,3.5,12.5,tool,0,0,0,0,0,other,1,hammer
676,786,786,metal,other,986,1736.526,3.3,31.7,16.6,tool,0,0,0,0,0,other,1,hammer
677,787,787,metal,other,1590.0,629.3391999999999,28,6.77,3.32,tool,0,0,0,0,0,other,1,hammer
678,788,788,plastic,blue,480,428.81575,32.7,9.4,6,tool,0,0,0,0,0,other,1,hammer
679,789,789,metal,other,1130.0,828.058,40.39,14.73,3.18,tool,0,0,0,0,0,other,1,hammer
680,790,790,metal,other,1130.0,2092.640976,43.18,15.24,3.18,tool,0,0,0,0,0,other,1,hammer
681,791,791,metal,other,953,2095.495809,3.81,13.97,39.37,tool,0,0,0,0,0,other,1,hammer
682,792,792,metal,other,422,1435.0368000000003,18.01,32,2.49,tool,0,0,0,0,0,other,1,hammer
683,793,793,plastic,white,28.3,709.764,35.56,11,5.99,tool,0,0,0,0,0,other,1,hammer
684,794,794,metal,other,250,720.0,20,6,6,tool,0,0,0,0,0,other,1,hammer
685,795,795,metal,other,1090.0,650.617,44.2,14.48,3.05,tool,0,0,0,0,0,other,1,hammer
686,796,796,metal,other,500,1043.4897,11.99,3,29.01,tool,0,0,0,0,0,other,1,hammer
687,797,797,metal,other,680,473.176,3.5,14,33,tool,0,0,0,0,0,other,1,hammer
688,798,798,metal,other,440,270.072,24.2,6.2,1.8,tool,0,0,0,0,0,other,1,hammer
689,799,799,metal,other,272,207.0145,33.02,22.86,2.54,tool,0,0,0,0,0,other,1,hammer
690,800,800,metal,other,370,1728.944,35.9,17.2,2.8,tool,0,0,0,0,0,other,1,hammer
691,801,801,metal,other,300,207.0145,30.48,14.22,2.79,tool,0,0,0,0,0,other,1,hammer
692,802,802,metal,other,624,650.617,12.85,3.18,34.8,tool,0,0,0,0,0,other,1,hammer
693,803,803,metal,other,1200.0,6470.642101,45.01,11.99,11.99,tool,0,0,0,0,0,other,1,hammer
694,804,804,metal,silver,624,650.617,40.01,12.85,3.18,tool,0,0,0,0,0,other,1,hammer
695,805,805,metal,other,840,709.764,10,30,2,tool,0,0,0,0,0,other,1,hammer
696,806,806,metal,other,310,765.7159999999999,28.7,11.6,2.3,tool,0,0,0,0,0,other,1,hammer
697,807,807,metal,other,3280.0,5312.12604,40.49,8.41,15.6,tool,0,0,0,0,0,other,1,hammer
698,808,808,metal,other,3600.0,10996.44,91,15.9,7.6,tool,0,0,0,0,0,other,1,hammer
699,809,809,metal,silver,171,23625.0,45,35,15,tool,0,0,0,0,0,other,1,hammer
700,810,810,metal,other,1000.0,828.058,41,3.8,15.5,tool,0,0,0,0,0,other,1,hammer
701,811,811,metal,other,3180.0,7957.824000000001,76.4,18.6,5.6,tool,0,0,0,0,0,other,1,hammer
702,812,812,metal,other,350,1478.367,32.7,13.7,3.3,tool,0,0,0,0,0,other,1,hammer
703,813,813,metal,silver,399,473.176,27.94,3.18,7.87,tool,0,0,0,0,0,other,1,hammer
704,814,814,metal,other,680,414.029,35.56,13.72,3.18,tool,0,0,0,0,0,other,1,hammer
705,815,815,metal,other,160,660.0,10,2,33,tool,0,0,0,0,0,other,1,hammer
706,817,817,metal,other,800,591.47,48,23.6,5.6,tool,0,0,0,0,0,other,1,hammer
707,818,818,metal,other,99.8,7605.0,39,13,15,tool,0,0,0,0,0,other,1,hammer
708,819,819,metal,silver,2750.0,650.617,40.01,12.85,3.18,tool,0,0,0,0,0,other,1,hammer
709,820,820,metal,other,231,131.632,7.6,8.66,2,tool,0,0,0,0,0,other,1,hammer
710,821,821,metal,other,330,620.0,2.5,8,31,tool,0,0,0,0,0,other,1,hammer
711,822,822,metal,other,1360.0,8372.0,46,13,14,tool,0,0,0,0,0,other,1,hammer
712,823,823,metal,silver,599,1243.7759999999998,32.8,15.8,2.4,tool,0,0,0,0,0,other,1,hammer
713,824,824,metal,other,966,1437.5,25,5,11.5,tool,0,0,0,0,0,other,1,hammer
714,825,825,metal,other,580,3888.0,27,12,12,tool,0,0,0,0,0,other,1,hammer
715,826,826,metal,other,997.9,2163.0924480000003,3.81,13.97,40.64,tool,0,0,0,0,0,other,1,hammer
716,827,827,metal,other,100,17337.6,9,22.4,86,tool,0,0,0,0,0,other,1,hammer
717,828,828,metal,black,5130.0,16380.0,78,10.5,20,tool,0,0,0,0,0,other,1,hammer
718,829,829,metal,other,708,739.3375,45.09,15.57,3.81,tool,0,0,0,0,0,other,1,hammer
719,830,830,metal,other,3450.0,709.764,114.81,18.8,2.29,tool,0,0,0,0,0,other,1,hammer
720,831,831,metal,other,4170.0,16518.160512000002,91.44,10.16,17.78,tool,0,0,0,0,0,other,1,hammer
721,832,832,metal,other,860,591.47,3.5,14.2,35.5,tool,0,0,0,0,0,other,1,hammer
722,833,833,metal,other,431,3285.96,4,19.7,41.7,tool,0,0,0,0,0,other,1,hammer
723,834,834,metal,other,907,946.352,4.37,12.7,36.2,tool,0,0,0,0,0,other,1,hammer
724,836,836,metal,silver,1000.0,1500.0,30,5,10,tool,0,0,0,0,0,other,1,hammer
725,837,837,metal,other,1900.0,3516.8300000000004,36.2,14.5,6.7,tool,0,0,0,0,0,other,1,hammer
726,838,838,metal,other,6350.0,12600.0,90,20,7,tool,0,0,0,0,0,other,1,hammer
727,839,839,metal,black,9070.0,354.882,36.32,14.99,3.81,tool,0,0,0,0,0,other,1,hammer
728,840,840,metal,other,781,1500.0,30,10,5,tool,0,0,0,0,0,other,1,hammer
729,841,841,metal,other,907,3795.1537000000003,36.2,16.51,6.35,tool,0,0,0,0,0,other,1,hammer
730,842,842,metal,other,1040.0,828.058,40.64,15.24,3.81,tool,0,0,0,0,0,other,1,hammer
731,843,843,metal,other,411,131.632,7.6,8.66,2,tool,0,0,0,0,0,other,1,hammer
732,845,845,metal,other,748,354.882,3.99,16,37.01,tool,0,0,0,0,0,other,1,hammer
733,846,846,metal,other,744,952.4250000000001,25.5,8.3,4.5,tool,0,0,0,0,0,other,1,hammer
734,847,847,metal,yellow,1200.0,2560.4,37,17.3,4,tool,0,0,0,0,0,other,1,hammer
735,848,848,plastic,other,1650.0,5924.2807,40.01,8.71,17,tool,0,0,0,0,0,other,1,hammer
736,849,849,metal,other,840,2559.1651799999995,42.01,14.2,4.29,tool,0,0,0,0,0,other,1,hammer
737,850,850,metal,orange,3400.0,17698.02912,76.2,22.86,10.16,tool,0,0,0,0,0,other,1,hammer
738,851,851,metal,other,1360.0,1419.528,40.64,12.85,3.96,tool,0,0,0,0,0,other,1,hammer
739,852,852,metal,other,1360.0,769.5,27,9.5,3,tool,0,0,0,0,0,other,1,hammer
740,853,853,metal,other,1000.0,1479.0,25.5,11.6,5,tool,0,0,0,0,0,other,1,hammer
741,855,855,metal,other,558,2320.9872299999997,12.7,5.99,30.51,tool,0,0,0,0,0,other,1,hammer
742,856,856,metal,brown,640,3881.5227000000004,27,11.99,11.99,tool,0,0,0,0,0,other,1,hammer
743,857,857,metal,other,885,650.617,34.04,13.97,3.18,tool,0,0,0,0,0,other,1,hammer
744,858,858,metal,other,720,473.176,34,13.1,3.1,tool,0,0,0,0,0,other,1,hammer
745,859,859,metal,other,2380.0,8054.099999999999,90,15.7,5.7,tool,0,0,0,0,0,other,1,hammer
746,860,860,metal,other,907,1825.109253,3.81,13.97,34.29,tool,0,0,0,0,0,other,1,hammer
747,861,861,metal,other,100,25800.0,17.2,30,50,tool,0,0,0,0,0,other,1,hammer
748,862,862,metal,other,934,709.764,35.6,13.8,3.6,tool,0,0,0,0,0,other,1,hammer
749,864,864,metal,black,5000.0,10395.0,90,16.5,7,tool,0,0,0,0,0,other,1,hammer
750,865,865,metal,other,898,502.7495,40.6,14.5,3.8,tool,0,0,0,0,0,other,1,hammer
751,866,866,metal,other,1700.0,1744.8365,40.89,13.97,6.86,tool,0,0,0,0,0,other,1,hammer
752,867,867,metal,other,720,473.176,32,14.4,3,tool,0,0,0,0,0,other,1,hammer
753,868,868,metal,other,1100.0,867.0,25.5,4,8.5,tool,0,0,0,0,0,other,1,hammer
754,869,869,metal,other,930,2228.640704,43.18,10.16,5.08,tool,0,0,0,0,0,other,1,hammer
755,870,870,metal,other,113,917.6755840000001,20.32,17.78,2.54,tool,0,0,0,0,0,other,1,hammer
756,871,871,metal,other,998,1700.0,15.8,22.8,24,home_appliance,1,1,1,0,0,cylindrical,1,kettle
757,872,872,glass,transparent,1200.0,1700.0,18.5,23,30,home_appliance,1,1,1,0,0,cylindrical,1,kettle
758,873,873,plastic,black,1180.0,1700.0,16.5,23,25.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
759,874,874,plastic,white,1100.0,1700.0,16.1,21,22.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
760,875,875,plastic,red,1140.0,1700.0,16.2,20.7,25.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
761,876,876,glass,transparent,1200.0,1700.0,15,24,23.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
762,877,877,other,transparent,633,1200,27.3,16.2,14.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
763,878,878,glass,transparent,1470.0,2000.0,21.59,17.78,26.67,home_appliance,1,1,1,0,0,cylindrical,1,kettle
764,879,879,glass,transparent,1520.0,1700.0,26.4,23,20,home_appliance,1,1,1,0,0,cylindrical,1,kettle
765,880,880,metal,grey,1720.0,1700.0,22,16,25.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
766,881,881,glass,transparent,1350.0,1700.0,27.4,22.4,20.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
767,883,883,metal,other,1200.0,1700.0,21.8,23.5,15.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
768,884,884,glass,transparent,1430.0,1700.0,27.2,24.6,19.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
769,885,885,other,black,1520.0,1700.0,16.3,22.7,26.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
770,886,886,plastic,green,1140.0,1500.0,20,16,24,home_appliance,1,1,1,0,0,cylindrical,1,kettle
771,887,887,metal,transparent,2340.0,1700.0,17,20,25.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
772,888,888,metal,black,990,1700.0,16,23,24.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
773,889,889,metal,blue,1100.0,1700.0,25.5,17.5,20.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
774,890,890,metal,transparent,1450.0,1700.0,22.7,14.8,24.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
775,891,891,plastic,white,1050.0,1700.0,21,15.8,23.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
776,892,892,metal,transparent,1430.0,1700.0,27.2,24.6,19.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
777,893,893,metal,black,1510.0,1700.0,26.1,22.6,22.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
778,894,894,glass,transparent,1000.0,1700.0,22,16,24.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
779,895,895,metal,blue,1720.0,1700.0,21.1,23.4,29.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
780,896,896,glass,transparent,1200.0,1700.0,18.5,23,30,home_appliance,1,1,1,0,0,cylindrical,1,kettle
781,897,897,glass,transparent,1000.0,1700.0,22,16,24.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
782,898,898,metal,black,1320.0,1700.0,24.8,23.4,19.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
783,899,899,metal,other,1140.0,1700.0,15.2,21.2,24.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
784,900,900,metal,other,1350.0,1700.0,23,15.5,26,home_appliance,1,1,1,0,0,cylindrical,1,kettle
785,901,901,plastic,other,1570.0,1200.0,27.1,23.5,19.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
786,902,902,metal,transparent,1650.0,1700.0,22.5,19.99,31.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
787,903,903,metal,transparent,1860.0,1500.0,24.4,24.2,19.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
788,904,904,other,beige,1200.0,1700.0,25.5,18,24,home_appliance,1,1,1,0,0,cylindrical,1,kettle
789,905,905,plastic,other,1180.0,1700.0,21,13,25,home_appliance,1,1,1,0,0,cylindrical,1,kettle
790,906,906,other,black,1330.0,1700.0,22.1,17.4,24.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
791,907,907,metal,transparent,1720.0,1500.0,29,26.8,20.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
792,908,908,metal,other,990,1700.0,15,21.5,23,home_appliance,1,1,1,0,0,cylindrical,1,kettle
